intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Point ID,Block Number
61,5,26812,2.4,564164409,564164409,5,21504,1
52,6,26813,2.5,564164412,564164412,-9,21505,1
54,7,26814,2.394,564164414,564164414,7,21506,1
55,8,26815,2.31,564164416,564164416,-7,21507,1
57,9,26816,2.408,564164419,564164419,9,21508,1
35,10,26816,2.296,564164421,564164421,-5,21509,1
61,11,26817,2.394,564164423,564164423,11,21510,1
63,12,26818,2.42,564164426,564164426,-3,21511,1
57,13,26819,2.408,564164428,564164428,13,21512,1
53,14,26820,2.428,564164430,564164430,-1,21513,1
57,15,26820,2.416,564164432,564164432,15,21514,1
49,0,26826,2.596,564164453,564164453,-15,21515,1
51,1,26827,2.414,564164455,564164455,1,21516,1
50,2,26828,2.566,564164458,564164458,-13,21517,1
63,3,26829,2.396,564164460,564164460,3,21518,1
54,4,26829,2.53,564164462,564164462,-11,21519,1
65,5,26830,2.412,564164465,564164465,5,21520,1
51,6,26831,2.508,564164467,564164467,-9,21521,1
55,7,26832,2.41,564164469,564164469,7,21522,1
54,8,26833,2.322,564164472,564164472,-7,21523,1
57,9,26833,2.42,564164474,564164474,9,21524,1
45,10,26834,2.312,564164476,564164476,-5,21525,1
64,11,26835,2.404,564164479,564164479,11,21526,1
60,12,26836,2.44,564164481,564164481,-3,21527,1
61,13,26837,2.418,564164483,564164483,13,21528,1
51,14,26838,2.426,564164485,564164485,-1,21529,1
59,15,26839,2.44,564164488,564164488,15,21530,1
48,0,26846,2.602,564164508,564164508,-15,21531,1
51,1,26847,2.438,564164511,564164511,1,21532,1
50,2,26848,2.582,564164513,564164513,-13,21533,1
60,3,26848,2.42,564164515,564164515,3,21534,1
51,4,26849,2.544,564164518,564164518,-11,21535,1
61,5,26850,2.428,564164520,564164520,5,21536,1
52,6,26851,2.528,564164522,564164522,-9,21537,1
54,7,26852,2.43,564164525,564164525,7,21538,1
54,8,26853,2.346,564164527,564164527,-7,21539,1
59,9,26854,2.428,564164529,564164529,9,21540,1
62,10,26854,2.316,564164532,564164532,-5,21541,1
64,11,26855,2.432,564164534,564164534,11,21542,1
60,12,26856,2.46,564164536,564164536,-3,21543,1
64,13,26857,2.426,564164538,564164538,13,21544,1
50,14,26858,2.43,564164541,564164541,-1,21545,1
56,15,26859,2.448,564164543,564164543,15,21546,1
46,0,26865,2.622,564164564,564164564,-15,21547,1
49,1,26866,2.444,564164566,564164566,1,21548,1
48,2,26867,2.606,564164568,564164568,-13,21549,1
58,3,26867,2.44,564164571,564164571,3,21550,1
49,4,26868,2.556,564164573,564164573,-11,21551,1
56,5,26869,2.426,564164575,564164575,5,21552,1
51,6,26870,2.544,564164578,564164578,-9,21553,1
53,7,26871,2.45,564164580,564164580,7,21554,1
53,8,26872,2.36,564164582,564164582,-7,21555,1
61,9,26872,2.444,564164585,564164585,9,21556,1
58,10,26873,2.336,564164587,564164587,-5,21557,1
64,11,26874,2.448,564164589,564164589,11,21558,1
53,12,26875,2.484,564164591,564164591,-3,21559,1
59,13,26876,2.44,564164594,564164594,13,21560,1
53,14,26877,2.46,564164596,564164596,-1,21561,1
57,15,26878,2.456,564164598,564164598,15,21562,1
47,0,26885,2.626,564164619,564164619,-15,21563,1
51,1,26886,2.458,564164621,564164621,1,21564,1
50,2,26887,2.618,564164624,564164624,-13,21565,1
58,3,26887,2.456,564164626,564164626,3,21566,1
47,4,26888,2.582,564164628,564164628,-11,21567,1
58,5,26889,2.45,564164631,564164631,5,21568,1
50,6,26890,2.552,564164633,564164633,-9,21569,1
54,7,26891,2.466,564164635,564164635,7,21570,1
52,8,26892,2.38,564164638,564164638,-7,21571,1
53,9,26892,2.466,564164640,564164640,9,21572,1
100,10,26893,2.372,564164642,564164642,-5,21573,1
53,11,26894,2.458,564164644,564164644,11,21574,1
53,12,26895,2.496,564164647,564164647,-3,21575,1
62,13,26896,2.474,564164649,564164649,13,21576,1
50,14,26897,2.474,564164651,564164651,-1,21577,1
57,15,26898,2.48,564164654,564164654,15,21578,1
45,0,26906,2.654,564164674,564164674,-15,21579,1
49,1,26907,2.468,564164677,564164677,1,21580,1
48,2,26908,2.63,564164679,564164679,-13,21581,1
52,3,26908,2.478,564164681,564164681,3,21582,1
47,4,26909,2.598,564164684,564164684,-11,21583,1
52,5,26910,2.47,564164686,564164686,5,21584,1
51,6,26911,2.556,564164688,564164688,-9,21585,1
53,7,26912,2.462,564164690,564164690,7,21586,1
53,8,26913,2.4,564164693,564164693,-7,21587,1
51,9,26913,2.494,564164695,564164695,9,21588,1
88,10,26914,2.376,564164697,564164697,-5,21589,1
59,11,26915,2.464,564164700,564164700,11,21590,1
51,12,26916,2.504,564164702,564164702,-3,21591,1
62,13,26917,2.486,564164704,564164704,13,21592,1
54,14,26918,2.494,564164707,564164707,-1,21593,1
54,15,26918,2.5,564164709,564164709,15,21594,1
44,0,26926,2.682,564164730,564164730,-15,21595,1
51,1,26927,2.49,564164732,564164732,1,21596,1
47,2,26928,2.644,564164734,564164734,-13,21597,1
55,3,26928,2.48,564164737,564164737,3,21598,1
51,4,26929,2.612,564164739,564164739,-11,21599,1
51,5,26930,2.488,564164741,564164741,5,21600,1
49,6,26931,2.584,564164743,564164743,-9,21601,1
52,7,26932,2.49,564164746,564164746,7,21602,1
52,8,26933,2.404,564164748,564164748,-7,21603,1
55,9,26933,2.5,564164750,564164750,9,21604,1
100,10,26934,2.412,564164753,564164753,-5,21605,1
54,11,26935,2.488,564164755,564164755,11,21606,1
51,12,26936,2.52,564164757,564164757,-3,21607,1
57,13,26937,2.492,564164760,564164760,13,21608,1
54,14,26938,2.51,564164762,564164762,-1,21609,1
52,15,26939,2.52,564164764,564164764,15,21610,1
45,0,26946,2.686,564164785,564164785,-15,21611,1
51,1,26947,2.51,564164787,564164787,1,21612,1
45,2,26948,2.658,564164790,564164790,-13,21613,1
52,3,26949,2.494,564164792,564164792,3,21614,1
48,4,26949,2.618,564164794,564164794,-11,21615,1
51,5,26950,2.496,564164796,564164796,5,21616,1
50,6,26951,2.602,564164799,564164799,-9,21617,1
50,7,26952,2.51,564164801,564164801,7,21618,1
48,8,26953,2.414,564164803,564164803,-7,21619,1
52,9,26953,2.502,564164806,564164806,9,21620,1
99,10,26954,2.398,564164808,564164808,-5,21621,1
58,11,26955,2.516,564164810,564164810,11,21622,1
52,12,26956,2.536,564164813,564164813,-3,21623,1
55,13,26957,2.516,564164815,564164815,13,21624,1
51,14,26958,2.518,564164817,564164817,-1,21625,1
51,15,26958,2.528,564164820,564164820,15,21626,1
45,0,26966,2.698,564164840,564164840,-15,21627,1
50,1,26967,2.512,564164843,564164843,1,21628,1
43,2,26968,2.69,564164845,564164845,-13,21629,1
49,3,26969,2.514,564164847,564164847,3,21630,1
47,4,26969,2.638,564164849,564164849,-11,21631,1
51,5,26970,2.504,564164852,564164852,5,21632,1
50,6,26971,2.618,564164854,564164854,-9,21633,1
50,7,26972,2.534,564164856,564164856,7,21634,1
50,8,26973,2.446,564164859,564164859,-7,21635,1
50,9,26974,2.522,564164861,564164861,9,21636,1
44,10,26974,2.398,564164863,564164863,-5,21637,1
59,11,26975,2.52,564164866,564164866,11,21638,1
52,12,26976,2.56,564164868,564164868,-3,21639,1
54,13,26977,2.536,564164870,564164870,13,21640,1
54,14,26978,2.538,564164873,564164873,-1,21641,1
52,15,26979,2.532,564164875,564164875,15,21642,1
51,0,26985,2.72,564164896,564164896,-15,21643,1
49,1,26986,2.522,564164898,564164898,1,21644,1
44,2,26987,2.694,564164900,564164900,-13,21645,1
51,3,26988,2.538,564164902,564164902,3,21646,1
48,4,26988,2.662,564164905,564164905,-11,21647,1
51,5,26989,2.524,564164907,564164907,5,21648,1
51,6,26990,2.626,564164909,564164909,-9,21649,1
49,7,26991,2.542,564164912,564164912,7,21650,1
51,8,26992,2.464,564164914,564164914,-7,21651,1
49,9,26992,2.546,564164916,564164916,9,21652,1
84,10,26993,2.43,564164919,564164919,-5,21653,1
54,11,26994,2.53,564164921,564164921,11,21654,1
53,12,26995,2.564,564164923,564164923,-3,21655,1
53,13,26996,2.554,564164926,564164926,13,21656,1
52,14,26997,2.56,564164928,564164928,-1,21657,1
50,15,26997,2.544,564164930,564164930,15,21658,1
73,0,27005,2.758,564164951,564164951,-15,21659,1
49,1,27006,2.548,564164953,564164953,1,21660,1
58,2,27007,2.714,564164955,564164955,-13,21661,1
49,3,27008,2.546,564164958,564164958,3,21662,1
52,4,27008,2.694,564164960,564164960,-11,21663,1
50,5,27009,2.544,564164962,564164962,5,21664,1
49,6,27010,2.642,564164965,564164965,-9,21665,1
49,7,27011,2.55,564164967,564164967,7,21666,1
51,8,27012,2.484,564164969,564164969,-7,21667,1
50,9,27013,2.554,564164972,564164972,9,21668,1
100,10,27013,2.476,564164974,564164974,-5,21669,1
59,11,27014,2.548,564164976,564164976,11,21670,1
53,12,27015,2.58,564164978,564164978,-3,21671,1
53,13,27016,2.562,564164981,564164981,13,21672,1
53,14,27017,2.58,564164983,564164983,-1,21673,1
53,15,27018,2.572,564164985,564164985,15,21674,1
67,0,27024,2.758,564165006,564165006,-15,21675,1
49,1,27025,2.568,564165008,564165008,1,21676,1
85,2,27026,2.73,564165011,564165011,-13,21677,1
51,3,27027,2.546,564165013,564165013,3,21678,1
69,4,27027,2.71,564165015,564165015,-11,21679,1
52,5,27028,2.562,564165018,564165018,5,21680,1
49,6,27029,2.666,564165020,564165020,-9,21681,1
49,7,27030,2.562,564165022,564165022,7,21682,1
55,8,27031,2.494,564165025,564165025,-7,21683,1
50,9,27031,2.57,564165027,564165027,9,21684,1
100,10,27032,2.472,564165029,564165029,-5,21685,1
59,11,27033,2.564,564165031,564165031,11,21686,1
52,12,27034,2.596,564165034,564165034,-3,21687,1
55,13,27035,2.572,564165036,564165036,13,21688,1
50,14,27036,2.586,564165038,564165038,-1,21689,1
55,15,27036,2.58,564165041,564165041,15,21690,1
110,0,27044,2.77,564165061,564165061,-15,21691,1
48,1,27045,2.594,564165064,564165064,1,21692,1
84,2,27046,2.742,564165066,564165066,-13,21693,1
52,3,27047,2.574,564165068,564165068,3,21694,1
88,4,27047,2.716,564165071,564165071,-11,21695,1
52,5,27048,2.578,564165073,564165073,5,21696,1
91,6,27049,2.698,564165075,564165075,-9,21697,1
51,7,27050,2.584,564165078,564165078,7,21698,1
50,8,27051,2.506,564165080,564165080,-7,21699,1
48,9,27052,2.57,564165082,564165082,9,21700,1
100,10,27052,2.494,564165084,564165084,-5,21701,1
63,11,27053,2.584,564165087,564165087,11,21702,1
51,12,27054,2.624,564165089,564165089,-3,21703,1
54,13,27055,2.584,564165091,564165091,13,21704,1
51,14,27056,2.602,564165094,564165094,-1,21705,1
51,15,27057,2.596,564165096,564165096,15,21706,1
48,0,27064,2.748,564165117,564165117,-15,21707,1
48,1,27065,2.606,564165119,564165119,1,21708,1
108,2,27066,2.75,564165121,564165121,-13,21709,1
50,3,27067,2.594,564165124,564165124,3,21710,1
100,4,27067,2.722,564165126,564165126,-11,21711,1
56,5,27068,2.582,564165128,564165128,5,21712,1
75,6,27069,2.704,564165131,564165131,-9,21713,1
49,7,27070,2.612,564165133,564165133,7,21714,1
50,8,27071,2.534,564165135,564165135,-7,21715,1
51,9,27071,2.594,564165137,564165137,9,21716,1
100,10,27072,2.496,564165140,564165140,-5,21717,1
64,11,27073,2.596,564165142,564165142,11,21718,1
68,12,27074,2.648,564165144,564165144,-3,21719,1
55,13,27075,2.608,564165147,564165147,13,21720,1
50,14,27076,2.618,564165149,564165149,-1,21721,1
51,15,27076,2.608,564165151,564165151,15,21722,1
42,0,27084,2.778,564165172,564165172,-15,21723,1
50,1,27085,2.62,564165174,564165174,1,21724,1
43,2,27086,2.752,564165177,564165177,-13,21725,1
49,3,27087,2.61,564165179,564165179,3,21726,1
98,4,27087,2.72,564165181,564165181,-11,21727,1
52,5,27088,2.606,564165184,564165184,5,21728,1
100,6,27089,2.704,564165186,564165186,-9,21729,1
51,7,27090,2.62,564165188,564165188,7,21730,1
50,8,27091,2.554,564165190,564165190,-7,21731,1
52,9,27092,2.618,564165193,564165193,9,21732,1
52,10,27092,2.488,564165195,564165195,-5,21733,1
58,11,27093,2.608,564165197,564165197,11,21734,1
85,12,27094,2.652,564165200,564165200,-3,21735,1
58,13,27095,2.638,564165202,564165202,13,21736,1
85,14,27096,2.66,564165204,564165204,-1,21737,1
50,15,27097,2.636,564165207,564165207,15,21738,1
39,0,27104,2.804,564165227,564165227,-15,21739,1
80,1,27105,2.644,564165230,564165230,1,21740,1
43,2,27106,2.766,564165232,564165232,-13,21741,1
53,3,27107,2.634,564165234,564165234,3,21742,1
45,4,27107,2.74,564165237,564165237,-11,21743,1
51,5,27108,2.632,564165239,564165239,5,21744,1
70,6,27109,2.724,564165241,564165241,-9,21745,1
49,7,27110,2.628,564165243,564165243,7,21746,1
48,8,27111,2.554,564165246,564165246,-7,21747,1
53,9,27111,2.646,564165248,564165248,9,21748,1
47,10,27112,2.52,564165250,564165250,-5,21749,1
58,11,27113,2.624,564165253,564165253,11,21750,1
92,12,27114,2.676,564165255,564165255,-3,21751,1
54,13,27115,2.64,564165257,564165257,13,21752,1
100,14,27116,2.672,564165260,564165260,-1,21753,1
49,15,27116,2.646,564165262,564165262,15,21754,1
34,0,27124,2.85,564165283,564165283,-15,21755,1
116,1,27125,2.674,564165285,564165285,1,21756,1
40,2,27126,2.792,564165287,564165287,-13,21757,1
74,3,27127,2.648,564165290,564165290,3,21758,1
44,4,27127,2.76,564165292,564165292,-11,21759,1
56,5,27128,2.666,564165294,564165294,5,21760,1
46,6,27129,2.74,564165296,564165296,-9,21761,1
52,7,27130,2.652,564165299,564165299,7,21762,1
47,8,27131,2.568,564165301,564165301,-7,21763,1
51,9,27131,2.666,564165303,564165303,9,21764,1
45,10,27132,2.548,564165306,564165306,-5,21765,1
60,11,27133,2.648,564165308,564165308,11,21766,1
105,12,27134,2.668,564165310,564165310,-3,21767,1
53,13,27135,2.65,564165313,564165313,13,21768,1
109,14,27136,2.684,564165315,564165315,-1,21769,1
48,15,27136,2.67,564165317,564165317,15,21770,1
36,0,27142,2.87,564165338,564165338,-15,21771,1
80,1,27143,2.674,564165340,564165340,1,21772,1
37,2,27144,2.844,564165343,564165343,-13,21773,1
77,3,27145,2.666,564165345,564165345,3,21774,1
40,4,27145,2.792,564165347,564165347,-11,21775,1
78,5,27146,2.67,564165349,564165349,5,21776,1
47,6,27147,2.754,564165352,564165352,-9,21777,1
59,7,27148,2.686,564165354,564165354,7,21778,1
45,8,27149,2.588,564165356,564165356,-7,21779,1
55,9,27150,2.672,564165359,564165359,9,21780,1
45,10,27150,2.56,564165361,564165361,-5,21781,1
58,11,27151,2.684,564165363,564165363,11,21782,1
58,12,27152,2.69,564165366,564165366,-3,21783,1
53,13,27153,2.67,564165368,564165368,13,21784,1
127,14,27154,2.66,564165370,564165370,-1,21785,1
46,15,27154,2.688,564165372,564165372,15,21786,1
36,0,27162,2.882,564165393,564165393,-15,21787,1
135,1,27163,2.68,564165396,564165396,1,21788,1
37,2,27164,2.868,564165398,564165398,-13,21789,1
92,3,27165,2.69,564165400,564165400,3,21790,1
41,4,27165,2.824,564165402,564165402,-11,21791,1
91,5,27166,2.676,564165405,564165405,5,21792,1
45,6,27167,2.798,564165407,564165407,-9,21793,1
78,7,27168,2.712,564165409,564165409,7,21794,1
44,8,27169,2.61,564165412,564165412,-7,21795,1
67,9,27170,2.698,564165414,564165414,9,21796,1
46,10,27170,2.568,564165416,564165416,-5,21797,1
63,11,27171,2.696,564165419,564165419,11,21798,1
49,12,27172,2.716,564165421,564165421,-3,21799,1
53,13,27173,2.706,564165423,564165423,13,21800,1
49,14,27174,2.672,564165425,564165425,-1,21801,1
44,15,27175,2.7,564165428,564165428,15,21802,1
38,0,27183,2.916,564165449,564165449,-15,21803,1
46,1,27184,2.662,564165451,564165451,1,21804,1
39,2,27185,2.888,564165453,564165453,-13,21805,1
100,3,27186,2.684,564165455,564165455,3,21806,1
41,4,27186,2.844,564165458,564165458,-11,21807,1
102,5,27187,2.676,564165460,564165460,5,21808,1
45,6,27188,2.81,564165462,564165462,-9,21809,1
91,7,27189,2.708,564165465,564165465,7,21810,1
42,8,27190,2.634,564165467,564165467,-7,21811,1
65,9,27191,2.718,564165469,564165469,9,21812,1
44,10,27191,2.59,564165472,564165472,-5,21813,1
88,11,27192,2.69,564165474,564165474,11,21814,1
45,12,27193,2.718,564165476,564165476,-3,21815,1
67,13,27194,2.73,564165478,564165478,13,21816,1
48,14,27195,2.698,564165481,564165481,-1,21817,1
49,15,27195,2.714,564165483,564165483,15,21818,1
37,0,27203,2.936,564165504,564165504,-15,21819,1
50,1,27204,2.708,564165506,564165506,1,21820,1
40,2,27205,2.9,564165508,564165508,-13,21821,1
47,3,27206,2.694,564165511,564165511,3,21822,1
42,4,27206,2.878,564165513,564165513,-11,21823,1
67,5,27207,2.69,564165515,564165515,5,21824,1
44,6,27208,2.828,564165518,564165518,-9,21825,1
93,7,27209,2.7,564165520,564165520,7,21826,1
41,8,27210,2.644,564165522,564165522,-7,21827,1
117,9,27211,2.726,564165525,564165525,9,21828,1
45,10,27211,2.612,564165527,564165527,-5,21829,1
94,11,27212,2.718,564165529,564165529,11,21830,1
45,12,27213,2.758,564165531,564165531,-3,21831,1
79,13,27214,2.748,564165534,564165534,13,21832,1
47,14,27215,2.75,564165536,564165536,-1,21833,1
77,15,27215,2.752,564165538,564165538,15,21834,1
33,0,27223,2.97,564165559,564165559,-15,21835,1
48,1,27224,2.734,564165561,564165561,1,21836,1
40,2,27225,2.916,564165564,564165564,-13,21837,1
47,3,27225,2.698,564165566,564165566,3,21838,1
41,4,27226,2.904,564165568,564165568,-11,21839,1
44,5,27227,2.708,564165571,564165571,5,21840,1
44,6,27228,2.856,564165573,564165573,-9,21841,1
47,7,27229,2.72,564165575,564165575,7,21842,1
42,8,27230,2.658,564165577,564165577,-7,21843,1
68,9,27230,2.72,564165580,564165580,9,21844,1
46,10,27231,2.632,564165582,564165582,-5,21845,1
112,11,27232,2.716,564165584,564165584,11,21846,1
47,12,27233,2.786,564165587,564165587,-3,21847,1
100,13,27234,2.742,564165589,564165589,13,21848,1
48,14,27235,2.762,564165591,564165591,-1,21849,1
90,15,27235,2.766,564165594,564165594,15,21850,1
34,0,27243,2.978,564165614,564165614,-15,21851,1
45,1,27244,2.778,564165617,564165617,1,21852,1
38,2,27245,2.948,564165619,564165619,-13,21853,1
45,3,27246,2.74,564165621,564165621,3,21854,1
42,4,27246,2.91,564165624,564165624,-11,21855,1
44,5,27247,2.732,564165626,564165626,5,21856,1
40,6,27248,2.892,564165628,564165628,-9,21857,1
42,7,27249,2.742,564165630,564165630,7,21858,1
44,8,27250,2.678,564165633,564165633,-7,21859,1
47,9,27251,2.736,564165635,564165635,9,21860,1
47,10,27251,2.65,564165637,564165637,-5,21861,1
48,11,27252,2.736,564165640,564165640,11,21862,1
45,12,27253,2.81,564165642,564165642,-3,21863,1
100,13,27254,2.742,564165644,564165644,13,21864,1
48,14,27255,2.782,564165647,564165647,-1,21865,1
113,15,27256,2.762,564165649,564165649,15,21866,1
34,0,27262,2.994,564165670,564165670,-15,21867,1
44,1,27263,2.784,564165672,564165672,1,21868,1
39,2,27264,2.976,564165674,564165674,-13,21869,1
47,3,27264,2.77,564165677,564165677,3,21870,1
39,4,27265,2.936,564165679,564165679,-11,21871,1
42,5,27266,2.768,564165681,564165681,5,21872,1
40,6,27267,2.912,564165683,564165683,-9,21873,1
42,7,27268,2.784,564165686,564165686,7,21874,1
40,8,27269,2.7,564165688,564165688,-7,21875,1
45,9,27270,2.754,564165690,564165690,9,21876,1
45,10,27270,2.664,564165693,564165693,-5,21877,1
47,11,27271,2.75,564165695,564165695,11,21878,1
46,12,27272,2.83,564165697,564165697,-3,21879,1
43,13,27273,2.764,564165700,564165700,13,21880,1
45,14,27274,2.814,564165702,564165702,-1,21881,1
66,15,27274,2.762,564165704,564165704,15,21882,1
37,0,27282,3.026,564165725,564165725,-15,21883,1
41,1,27283,2.802,564165727,564165727,1,21884,1
39,2,27284,2.996,564165729,564165729,-13,21885,1
46,3,27284,2.802,564165732,564165732,3,21886,1
35,4,27285,2.952,564165734,564165734,-11,21887,1
45,5,27286,2.79,564165736,564165736,5,21888,1
38,6,27287,2.916,564165739,564165739,-9,21889,1
41,7,27288,2.804,564165741,564165741,7,21890,1
40,8,27289,2.748,564165743,564165743,-7,21891,1
45,9,27290,2.802,564165746,564165746,9,21892,1
47,10,27290,2.686,564165748,564165748,-5,21893,1
49,11,27291,2.772,564165750,564165750,11,21894,1
44,12,27292,2.846,564165753,564165753,-3,21895,1
48,13,27293,2.782,564165755,564165755,13,21896,1
45,14,27294,2.83,564165757,564165757,-1,21897,1
46,15,27294,2.78,564165759,564165759,15,21898,1
33,0,27301,3.044,564165780,564165780,-15,21899,1
39,1,27302,2.824,564165782,564165782,1,21900,1
39,2,27303,3,564165785,564165785,-13,21901,1
46,3,27304,2.822,564165787,564165787,3,21902,1
35,4,27304,2.976,564165789,564165789,-11,21903,1
44,5,27305,2.812,564165792,564165792,5,21904,1
41,6,27306,2.94,564165794,564165794,-9,21905,1
41,7,27307,2.82,564165796,564165796,7,21906,1
36,8,27308,2.804,564165799,564165799,-7,21907,1
46,9,27308,2.83,564165801,564165801,9,21908,1
45,10,27309,2.708,564165803,564165803,-5,21909,1
51,11,27310,2.81,564165806,564165806,11,21910,1
43,12,27311,2.874,564165808,564165808,-3,21911,1
44,13,27312,2.824,564165810,564165810,13,21912,1
42,14,27313,2.87,564165812,564165812,-1,21913,1
47,15,27314,2.802,564165815,564165815,15,21914,1
33,0,27321,3.08,564165835,564165835,-15,21915,1
40,1,27322,2.846,564165838,564165838,1,21916,1
36,2,27323,3.044,564165840,564165840,-13,21917,1
46,3,27323,2.83,564165842,564165842,3,21918,1
35,4,27324,3,564165845,564165845,-11,21919,1
40,5,27325,2.84,564165847,564165847,5,21920,1
42,6,27326,2.964,564165849,564165849,-9,21921,1
41,7,27327,2.844,564165852,564165852,7,21922,1
41,8,27328,2.864,564165854,564165854,-7,21923,1
43,9,27329,2.848,564165856,564165856,9,21924,1
42,10,27329,2.746,564165859,564165859,-5,21925,1
49,11,27330,2.84,564165861,564165861,11,21926,1
41,12,27331,2.886,564165863,564165863,-3,21927,1
49,13,27332,2.842,564165865,564165865,13,21928,1
43,14,27333,2.874,564165868,564165868,-1,21929,1
45,15,27334,2.864,564165870,564165870,15,21930,1
33,0,27342,3.096,564165891,564165891,-15,21931,1
42,1,27343,2.876,564165893,564165893,1,21932,1
35,2,27344,3.076,564165895,564165895,-13,21933,1
43,3,27344,2.852,564165898,564165898,3,21934,1
35,4,27345,3.02,564165900,564165900,-11,21935,1
39,5,27346,2.858,564165902,564165902,5,21936,1
41,6,27347,2.988,564165905,564165905,-9,21937,1
40,7,27348,2.872,564165907,564165907,7,21938,1
45,8,27349,2.94,564165909,564165909,-7,21939,1
42,9,27349,2.872,564165912,564165912,9,21940,1
41,10,27350,2.758,564165914,564165914,-5,21941,1
48,11,27351,2.872,564165916,564165916,11,21942,1
39,12,27352,2.918,564165918,564165918,-3,21943,1
48,13,27353,2.87,564165921,564165921,13,21944,1
44,14,27354,2.886,564165923,564165923,-1,21945,1
42,15,27355,2.882,564165925,564165925,15,21946,1
34,0,27362,3.108,564165946,564165946,-15,21947,1
42,1,27363,2.896,564165948,564165948,1,21948,1
33,2,27364,3.09,564165951,564165951,-13,21949,1
43,3,27364,2.884,564165953,564165953,3,21950,1
35,4,27365,3.048,564165955,564165955,-11,21951,1
37,5,27366,2.878,564165958,564165958,5,21952,1
43,6,27367,3.02,564165960,564165960,-9,21953,1
38,7,27368,2.896,564165962,564165962,7,21954,1
45,8,27369,2.996,564165965,564165965,-7,21955,1
41,9,27369,2.884,564165967,564165967,9,21956,1
40,10,27370,2.768,564165969,564165969,-5,21957,1
48,11,27371,2.892,564165971,564165971,11,21958,1
42,12,27372,2.946,564165974,564165974,-3,21959,1
46,13,27373,2.902,564165976,564165976,13,21960,1
45,14,27374,2.914,564165978,564165978,-1,21961,1
43,15,27375,2.888,564165981,564165981,15,21962,1
34,0,27381,3.144,564166001,564166001,-15,21963,1
42,1,27382,2.912,564166004,564166004,1,21964,1
34,2,27383,3.116,564166006,564166006,-13,21965,1
39,3,27383,2.91,564166008,564166008,3,21966,1
36,4,27384,3.078,564166011,564166011,-11,21967,1
37,5,27385,2.894,564166013,564166013,5,21968,1
45,6,27386,3.032,564166015,564166015,-9,21969,1
37,7,27387,2.916,564166017,564166017,7,21970,1
44,8,27388,3.022,564166020,564166020,-7,21971,1
40,9,27388,2.912,564166022,564166022,9,21972,1
44,10,27389,2.798,564166024,564166024,-5,21973,1
48,11,27390,2.908,564166027,564166027,11,21974,1
42,12,27391,2.958,564166029,564166029,-3,21975,1
46,13,27392,2.922,564166031,564166031,13,21976,1
44,14,27393,2.93,564166034,564166034,-1,21977,1
39,15,27393,2.922,564166036,564166036,15,21978,1
33,0,27401,3.176,564166057,564166057,-15,21979,1
41,1,27402,2.942,564166059,564166059,1,21980,1
34,2,27403,3.13,564166061,564166061,-13,21981,1
40,3,27403,2.934,564166064,564166064,3,21982,1
38,4,27404,3.106,564166066,564166066,-11,21983,1
37,5,27405,2.926,564166068,564166068,5,21984,1
42,6,27406,3.06,564166070,564166070,-9,21985,1
36,7,27407,2.932,564166073,564166073,7,21986,1
39,8,27408,3.046,564166075,564166075,-7,21987,1
38,9,27408,2.938,564166077,564166077,9,21988,1
39,10,27409,2.82,564166080,564166080,-5,21989,1
45,11,27410,2.928,564166082,564166082,11,21990,1
41,12,27411,2.978,564166084,564166084,-3,21991,1
44,13,27412,2.952,564166087,564166087,13,21992,1
46,14,27413,2.962,564166089,564166089,-1,21993,1
41,15,27414,2.938,564166091,564166091,15,21994,1
33,0,27421,3.192,564166112,564166112,-15,21995,1
41,1,27422,2.97,564166114,564166114,1,21996,1
33,2,27423,3.158,564166117,564166117,-13,21997,1
42,3,27424,2.944,564166119,564166119,3,21998,1
35,4,27424,3.132,564166121,564166121,-11,21999,1
39,5,27425,2.95,564166123,564166123,5,22000,1
42,6,27426,3.092,564166126,564166126,-9,22001,1
37,7,27427,2.952,564166128,564166128,7,22002,1
42,8,27428,3.062,564166130,564166130,-7,22003,1
41,9,27428,2.956,564166133,564166133,9,22004,1
41,10,27429,2.846,564166135,564166135,-5,22005,1
42,11,27430,2.948,564166137,564166137,11,22006,1
49,12,27431,3.002,564166140,564166140,-3,22007,1
42,13,27432,2.956,564166142,564166142,13,22008,1
46,14,27433,2.99,564166144,564166144,-1,22009,1
41,15,27433,2.97,564166147,564166147,15,22010,1
31,0,27441,3.228,564166167,564166167,-15,22011,1
38,1,27442,2.992,564166170,564166170,1,22012,1
33,2,27443,3.186,564166172,564166172,-13,22013,1
44,3,27444,2.968,564166174,564166174,3,22014,1
31,4,27444,3.15,564166176,564166176,-11,22015,1
39,5,27445,2.974,564166179,564166179,5,22016,1
40,6,27446,3.124,564166181,564166181,-9,22017,1
37,7,27447,2.98,564166183,564166183,7,22018,1
42,8,27448,3.082,564166186,564166186,-7,22019,1
40,9,27449,2.968,564166188,564166188,9,22020,1
42,10,27449,2.862,564166190,564166190,-5,22021,1
48,11,27450,2.978,564166193,564166193,11,22022,1
48,12,27451,3.03,564166195,564166195,-3,22023,1
42,13,27452,2.98,564166197,564166197,13,22024,1
43,14,27453,3.01,564166200,564166200,-1,22025,1
41,15,27454,2.99,564166202,564166202,15,22026,1
30,0,27460,3.244,564166223,564166223,-15,22027,1
38,1,27461,3.012,564166225,564166225,1,22028,1
30,2,27462,3.214,564166227,564166227,-13,22029,1
